Citra,energy0,contras0,homogenity0,correlation0,energy45,contras45,homogenity45,correlation45,energy90,contras90,homogenity90,correlation90,energy135,contras135,homogenity135,correlation135,energy_mean,contras_mean,homogenity_mean,correlation_mean,Class
Apple Golden 2/r_16_100.jpg,0.023101831191093117,0.3293961352253495,119.80628699734746,0.9830260102545675,0.014570392451580124,0.02224299815267249,4140.162751942753,0.34829897740516114,0.024988340224701044,0.016429281937792903,4059.6397472453195,0.9404123930333733,0.014735648596825635,0.010004712756329302,4206.39092149705,0.33645444502720856,0.014735648596825635,0.010004712756329302,4206.39092149705,0.33645444502720856,Golden_2
Apple Golden 2/r_21_100.jpg,0.024278709015443385,0.34970586621597005,147.42648159488454,0.9790998840680516,0.015036974164975434,0.021462645301793957,4241.685317530584,0.3331483735464305,0.027196732031967603,0.014990845863484089,4128.000886166418,0.9518933046308022,0.015493912127854514,0.009906679841839995,4299.175426154526,0.32421206897805455,0.015493912127854514,0.009906679841839995,4299.175426154526,0.32421206897805455,Golden_2
Apple Golden 2/289_100.jpg,0.026302350665009466,0.34291652491449254,152.51561543172176,0.9777470874035974,0.01603910701518705,0.028110984178785627,4301.296409390284,0.30201616685881166,0.029650236148057972,0.00855868350389224,4165.36713564018,1.07176500443013,0.016395356843528306,0.010431377810920163,4339.208936333963,0.29582623951352044,0.016395356843528306,0.010431377810920163,4339.208936333963,0.29582623951352044,Golden_2
Apple Golden 2/122_100.jpg,0.026424134669341924,0.3516717605358358,135.77281077771048,0.9800681771983265,0.014965669754028495,0.04054516589495702,4378.80118101955,0.28335282863737243,0.026320415495032234,0.010970157739246316,4247.197918697227,1.0901524229670732,0.016363767330324984,0.012195126792369927,4391.613756293545,0.28128177768213486,0.016363767330324984,0.012195126792369927,4391.613756293545,0.28128177768213486,Golden_2
Apple Golden 2/16_100.jpg,0.02571395390348937,0.33263869519147415,144.49697217119285,0.9789582128522814,0.015470964281531337,0.03400323815448909,4474.086386056973,0.2732142051969076,0.03023593986443042,0.010750688613040215,4346.40884464706,1.0803671486895665,0.01657622712584976,0.011101126244023526,4510.9357494485475,0.26721937658933914,0.01657622712584976,0.011101126244023526,4510.9357494485475,0.26721937658933914,Golden_2
Apple Golden 2/r_15_100.jpg,0.022801534983540487,0.32798870724032014,127.94066816357258,0.9819636717796822,0.014515970053579998,0.020566559566960387,4154.10112671378,0.3489872421699421,0.024962702747398893,0.01451031784214433,4065.3555862795783,0.9321727163237432,0.014551254463143742,0.010065056022903526,4218.81042510339,0.3384965159060809,0.014551254463143742,0.010065056022903526,4218.81042510339,0.3384965159060809,Golden_2
Apple Golden 2/233_100.jpg,0.025803189901087428,0.3347289466849132,166.6491120636871,0.9759971081704489,0.016552653118773325,0.05012303028778699,4106.747285346678,0.34938518285691855,0.03148552367528321,0.022899447300546966,3953.4846186394407,1.0694253916942644,0.01709449806632996,0.023470390564169122,4139.591232229773,0.3443716644966028,0.01709449806632996,0.023470390564169122,4139.591232229773,0.3443716644966028,Golden_2
Apple Golden 2/r_106_100.jpg,0.019027616996624152,0.25717387038034695,105.35238484044399,0.9839424732566361,0.01260236318210724,0.05339124531110594,3416.080044125399,0.43937129170745715,0.023076138593472323,0.012834966377999983,3323.815843252864,0.9790821473291643,0.01302710963169356,0.023256679006008207,3440.362058969889,0.4355077271170851,0.01302710963169356,0.023256679006008207,3440.362058969889,0.4355077271170851,Golden_2
Apple Golden 2/r_104_100.jpg,0.018992791937605502,0.26167828525310727,100.73695311968453,0.9849154988992297,0.012653273811499366,0.05333102418180371,3402.035691086132,0.452547446252166,0.023443810902128347,0.014721935427638496,3314.059487339581,0.9781352544390918,0.01281514830204406,0.022350735319107275,3424.355450504114,0.448963042091675,0.01281514830204406,0.022350735319107275,3424.355450504114,0.448963042091675,Golden_2
Apple Golden 2/262_100.jpg,0.027718292707908185,0.37123138888778845,126.68565013268164,0.9797838480833869,0.016412222645341527,0.02809491302997277,4277.609928120231,0.23188746231421234,0.030011796615657556,0.010646239020946642,4161.064137325603,1.1355578802474482,0.016610578265274987,0.014074905385968497,4301.862339436536,0.22758424144877867,0.016610578265274987,0.014074905385968497,4301.862339436536,0.22758424144877867,Golden_2
Apple Golden 2/142_100.jpg,0.0279313053406054,0.3625430434333451,91.94890113628726,0.9844221352368189,0.016014736838135073,0.031645821928432814,4300.563827829487,0.1756289648703997,0.028386004384841356,0.01775514920935944,4218.615300855195,1.139728372829393,0.0168707056057486,0.019622235027579323,4319.160997581574,0.17217539252415456,0.0168707056057486,0.019622235027579323,4319.160997581574,0.17217539252415456,Golden_2
Apple Golden 2/r_188_100.jpg,0.024244886502061216,0.3364556427792127,89.46975573246331,0.9840886990643382,0.015261402991489882,0.02414903902467385,3410.9367761767235,0.31995187888673887,0.026835897345339577,0.01435543476774099,3343.2613954470185,1.0481912152659187,0.015366854426157978,0.0173943712182815,3449.2068845185845,0.31307832278397113,0.015366854426157978,0.0173943712182815,3449.2068845185845,0.31307832278397113,Golden_2
Apple Golden 2/114_100.jpg,0.02886041544781676,0.35447717920858146,137.19344083826735,0.9798092702750059,0.01651936017415675,0.04225530307773959,4514.986344876069,0.2548892875746659,0.02904173414440641,0.00963021370831284,4384.556574466372,1.0887343622523025,0.017310693170677682,0.010710017063252126,4533.604098027979,0.25189478661542763,0.017310693170677682,0.010710017063252126,4533.604098027979,0.25189478661542763,Golden_2
Apple Golden 2/r_123_100.jpg,0.018083321613565226,0.21980694768171727,129.29631897666144,0.9800063478871713,0.012583086793104287,0.07054824465041298,3307.8837938890592,0.4499493997979484,0.022274983871569218,0.02186067731694211,3196.3349539519286,1.0076666567155692,0.012918671766575194,0.026781830892986302,3339.4518149765777,0.4447305227638687,0.012918671766575194,0.026781830892986302,3339.4518149765777,0.4447305227638687,Golden_2
Apple Golden 2/r_186_100.jpg,0.023551656836317617,0.3295980282169958,91.98435054773122,0.9837046475419909,0.014879108025219164,0.02542722594838924,3404.9677502143677,0.3253862874168691,0.025938120781175057,0.015988238655620986,3335.407914268973,1.0443965513432028,0.01495095980048412,0.018712013528264446,3444.4956023998393,0.3182309579969536,0.01495095980048412,0.018712013528264446,3444.4956023998393,0.3182309579969536,Golden_2
Apple Golden 2/299_100.jpg,0.027078091253332943,0.3476578839526092,141.57025243247023,0.9800543291451561,0.01575930174838145,0.03396627133480698,4395.193343224067,0.312376796475224,0.02930180385408661,0.009467544578155263,4271.939413666281,1.062692461840617,0.016655369374457288,0.009680188958841004,4436.301146996105,0.3058937835712049,0.016655369374457288,0.009680188958841004,4436.301146996105,0.3058937835712049,Golden_2
Apple Golden 2/r_302_100.jpg,0.020173238576804583,0.25671897606040284,178.48213921208477,0.9757724367233391,0.01315556627228599,0.01643526107473697,4031.519694064622,0.40085839984697175,0.021844102432539383,0.01279068868715609,3909.38236094678,0.9506388093603781,0.012872457949899777,0.012499760649845228,4131.699906354061,0.3858835973800691,0.012872457949899777,0.012499760649845228,4131.699906354061,0.3858835973800691,Golden_2
Apple Golden 2/r_101_100.jpg,0.019261339717071307,0.2678451345089928,93.42287541675202,0.9862750123031616,0.012568001604303327,0.053186409058411856,3425.242312774301,0.4600544266488856,0.02339469294728814,0.012829770359662205,3343.7542334395853,0.9732175989193265,0.01292399771673203,0.02302964255678887,3448.032019005565,0.4564979964253723,0.01292399771673203,0.02302964255678887,3448.032019005565,0.4564979964253723,Golden_2
Apple Golden 2/27_100.jpg,0.02610447024909492,0.33004506713866233,159.76172007892788,0.9774720688689731,0.015992823332396718,0.036657007483512395,4507.444408788683,0.2958288529612168,0.02998968921093835,0.013298493684110652,4368.096668136825,1.0504697399665799,0.017346945485610103,0.012787915426441318,4550.139411845041,0.28893560230569765,0.017346945485610103,0.012787915426441318,4550.139411845041,0.28893560230569765,Golden_2
Apple Golden 2/r_14_100.jpg,0.022563703953780104,0.31957930609510793,132.6461862965251,0.9813448787061231,0.014467991759246741,0.018810537406983668,4134.755551197735,0.35381864402725816,0.025085803990806305,0.01580327954629274,4042.991710595946,0.9376429199120778,0.014436577041375695,0.010320154161014079,4206.665067018349,0.34326534030980205,0.014436577041375695,0.010320154161014079,4206.665067018349,0.34326534030980205,Golden_2
Apple Golden 2/r_140_100.jpg,0.016909205082466596,0.1961398270095422,164.92658365652818,0.9744121592026517,0.012158950797389153,0.07434456025346894,3171.1688872929367,0.46500395575699,0.021340963781802228,0.03018566546072681,3059.330799802635,0.9842473494240229,0.012150184706255335,0.03563800384352367,3254.3580294725552,0.4522621200290327,0.012150184706255335,0.03563800384352367,3254.3580294725552,0.4522621200290327,Golden_2
Apple Golden 2/117_100.jpg,0.027417776076202237,0.3537458257949139,146.56120296659302,0.9789994913542274,0.015484778423802411,0.046713747119923196,4467.9214778245705,0.28686176785710854,0.026814210701771146,0.010068519777645696,4326.460965358402,1.0697653680782844,0.016703950299925458,0.010582582865349193,4484.088015202266,0.28434582246541185,0.016703950299925458,0.010582582865349193,4484.088015202266,0.28434582246541185,Golden_2
Apple Golden 2/281_100.jpg,0.027139571318293264,0.3580863296829221,161.2258284003548,0.9759825852000659,0.01639556534561404,0.028896751039834568,4287.49793099586,0.2886808421271373,0.029032028068005505,0.009622708728333143,4146.419395768879,1.076626328422968,0.016315758860482116,0.010263268594981648,4330.786245473715,0.2815390458710994,0.016315758860482116,0.010263268594981648,4330.786245473715,0.2815390458710994,Golden_2
Apple Golden 2/r_225_100.jpg,0.02632768452925326,0.36682722633985443,160.5687555283395,0.9767227232811476,0.015722833958739087,0.028118741538971596,3786.436020895548,0.3996592539744138,0.026571095694586957,0.013999420596483394,3652.6089619447603,1.0135310842830492,0.015386271070365429,0.014958515350980781,3838.557159808455,0.39156391108677624,0.015386271070365429,0.014958515350980781,3838.557159808455,0.39156391108677624,Golden_2
Apple Golden 2/r_312_100.jpg,0.020841077922721902,0.2806821838416013,167.36980336123094,0.9770339270884216,0.013508062626386283,0.01736670042282401,4028.6159169102402,0.3880949677553423,0.022469764985726035,0.015319000590219095,3917.609898570491,0.9210458863789199,0.013181757634678319,0.012159861129198845,4127.479907123291,0.3733585764861782,0.013181757634678319,0.012159861129198845,4127.479907123291,0.3733585764861782,Golden_2
Apple Golden 2/10_100.jpg,0.02467627426129347,0.32803144305953763,157.297747839696,0.9776483524403256,0.01500746160935039,0.03468421410192233,4443.916348377159,0.29803052129861884,0.0275962931951671,0.010659539587022008,4305.823172772999,1.0772825483724702,0.01608062288332289,0.010108562256925614,4486.319300252501,0.2913782172616322,0.01608062288332289,0.010108562256925614,4486.319300252501,0.2913782172616322,Golden_2
Apple Golden 2/131_100.jpg,0.025002904378725335,0.3354897669527233,119.09348846703526,0.9818798274431885,0.014582828445814888,0.04371063462716955,4289.568741043816,0.2731053480159405,0.02531266678829803,0.019067801859339633,4176.541839467922,1.1007947168784282,0.016053994785350093,0.01698408070721606,4304.063735262918,0.27068098654884465,0.016053994785350093,0.01698408070721606,4304.063735262918,0.27068098654884465,Golden_2
Apple Golden 2/r_299_100.jpg,0.020030968403277335,0.25208243859981305,177.64353269374732,0.9759528029902221,0.013043494202975441,0.017236602411843126,4138.351530108454,0.3850732972489095,0.02160764399552989,0.01091974145937909,4011.2541935972063,0.9626198830889259,0.012790285453267186,0.012691769937451443,4225.207496091036,0.37294844979135783,0.012790285453267186,0.012691769937451443,4225.207496091036,0.37294844979135783,Golden_2
Apple Golden 2/28_100.jpg,0.025748498757010917,0.3325893505827925,165.09614206981158,0.976776198402801,0.015788787830606894,0.03553700744915001,4500.969394442522,0.2985861235786156,0.029925405936936485,0.012830413232828117,4355.869295928452,1.052067453847958,0.017152378522864026,0.012808714022277994,4543.098874303231,0.29216662650449965,0.017152378522864026,0.012808714022277994,4543.098874303231,0.29216662650449965,Golden_2
Apple Golden 2/r_276_100.jpg,0.021208585602557225,0.2525082543691596,147.45070422535198,0.9788708226259221,0.01361551044621006,0.021651392302734405,4271.769920471955,0.32460454128086835,0.02295454650002178,0.0067345515743361724,4150.260664165727,1.0243546045824525,0.013445537710671043,0.012120841565774294,4324.831233867391,0.3162205217259522,0.013445537710671043,0.012120841565774294,4324.831233867391,0.3162205217259522,Golden_2
Apple Golden 2/r_136_100.jpg,0.016487580657268627,0.18883512907497416,178.66142750221167,0.972570663321965,0.012018287268360404,0.07978995151513477,3136.5425718366328,0.4778175346407418,0.0209572417726408,0.03359303954771216,3004.7773229845557,0.9764748154949578,0.01188318231464401,0.03684694035514412,3206.8042430171445,0.46716722664994326,0.01188318231464401,0.03684694035514412,3206.8042430171445,0.46716722664994326,Golden_2
Apple Golden 2/298_100.jpg,0.02707646697221681,0.3473694925796678,141.46540110226698,0.9800108869979156,0.01565766728300737,0.03503743764561822,4378.943204959833,0.3122572085537617,0.028076573339838047,0.008818017645936548,4255.593913193055,1.064161894639598,0.016152897447737968,0.008940811217495391,4419.848412482376,0.3057945482742984,0.016152897447737968,0.008940811217495391,4419.848412482376,0.3057945482742984,Golden_2
Apple Golden 2/r_131_100.jpg,0.0169513847605509,0.19967571694096511,160.4017826767368,0.9754044759856895,0.012108539778546649,0.0761817819005298,3198.8253292971167,0.4704399115525742,0.021563946872441328,0.02607572753214512,3076.0455897628067,1.0138048525264256,0.012244952776913547,0.03436024700114157,3262.1545102145215,0.46004558095569525,0.012244952776913547,0.03436024700114157,3262.1545102145215,0.46004558095569525,Golden_2
Apple Golden 2/230_100.jpg,0.026067244841398968,0.33686996427453925,178.9806082874067,0.9742518125623105,0.01668514184575884,0.0482797341705674,4073.8947832032195,0.35620025620929413,0.03076783403171026,0.02220877441781053,3909.4651458813505,1.0676294286896113,0.017010061528465757,0.022193313266864998,4109.046480778334,0.3505499588936484,0.017010061528465757,0.022193313266864998,4109.046480778334,0.3505499588936484,Golden_2
Apple Golden 2/22_100.jpg,0.026166689789936887,0.3425600066605258,142.0029257671649,0.9794114605823119,0.015878746989566567,0.03428368106090504,4516.067966417544,0.27037782306471686,0.029918812066874485,0.01164313280081363,4392.519545757262,1.0745282149011672,0.017072095529351006,0.014005638952973234,4555.8564669402585,0.2639120524571204,0.017072095529351006,0.014005638952973234,4555.8564669402585,0.2639120524571204,Golden_2
Apple Golden 2/181_100.jpg,0.02482236758121402,0.3139035265032797,161.78002313397363,0.9761868993147246,0.015108338607952552,0.03714551048904918,3857.2966404758567,0.37639633565981556,0.02828348247470035,0.013636087139643713,3706.843923746587,1.0336823018415249,0.0166529402459636,0.012275963512410887,3882.412373091702,0.37218547743478403,0.0166529402459636,0.012275963512410887,3882.412373091702,0.37218547743478403,Golden_2
Apple Golden 2/188_100.jpg,0.024846368989905422,0.32554426533358594,164.2210655235773,0.9751611464839383,0.015598874875587223,0.034818390403871406,3922.7170344999945,0.34564963521690606,0.03006050382955886,0.012965404576332629,3768.485023674572,1.0468617531425826,0.017079863119304813,0.009842396380412144,3944.3570246990066,0.3420047383219764,0.017079863119304813,0.009842396380412144,3944.3570246990066,0.3420047383219764,Golden_2
Apple Golden 2/31_100.jpg,0.025399386927740842,0.3356875817627278,179.38443219704757,0.975120539660528,0.01564103137929899,0.03729597322571794,4508.656636843796,0.30884945270141667,0.02889172354896603,0.013395733091882326,4351.834573679908,1.0465801385778422,0.016664343573593757,0.013786924706546837,4556.825577566619,0.3015384821482642,0.016664343573593757,0.013786924706546837,4556.825577566619,0.3015384821482642,Golden_2
Apple Golden 2/103_100.jpg,0.027229703510370157,0.3557316913236552,150.09648227529516,0.9771703545969038,0.015916977224300223,0.04367638609341982,4632.137574903802,0.20429700284310107,0.028417319223680067,0.011212045887879772,4492.277026586581,1.0840119786944027,0.016349706617679215,0.015452250560795426,4657.499058784411,0.19999678538156077,0.016349706617679215,0.015452250560795426,4657.499058784411,0.19999678538156077,Golden_2
Apple Golden 2/r_107_100.jpg,0.01889736582505635,0.2535282255973954,112.32115397700228,0.9828153904643279,0.012715699532424869,0.05422423818338139,3428.255364950914,0.43508640597517234,0.02287472773572743,0.01353633077096677,3327.6904657754126,0.9782011594959417,0.013013710736057265,0.024502960965074885,3449.776068013912,0.4314803523193865,0.013013710736057265,0.024502960965074885,3449.776068013912,0.4314803523193865,Golden_2
Apple Golden 2/183_100.jpg,0.02449210141459203,0.3226076610195255,163.10607606994708,0.9758124125807741,0.014920910062801745,0.037769315446813556,3882.021747737121,0.3661478114294141,0.02723359373568278,0.014725325001049002,3731.5756577642633,1.035509596284736,0.016109170155210045,0.013581644711696567,3908.2525334891084,0.36210476367906563,0.016109170155210045,0.013581644711696567,3908.2525334891084,0.36210476367906563,Golden_2
Apple Golden 2/174_100.jpg,0.024463163673173527,0.3007200855350047,163.89997958767248,0.9763680702509806,0.014827200283015738,0.03549813776564142,3793.9937646677577,0.4020620801401651,0.02576004626688811,0.013521403002414951,3644.0106105259338,1.0228107050370745,0.015482543260547535,0.015882889302844747,3826.5752638649424,0.3965414052868472,0.015482543260547535,0.015882889302844747,3826.5752638649424,0.3965414052868472,Golden_2
Apple Golden 2/263_100.jpg,0.027884192841526927,0.3767060762893029,126.15989657753374,0.9799035189466039,0.016169950560533945,0.02599956269082288,4291.3969956012725,0.23082552511815163,0.030683458502940426,0.01064639930209901,4175.313069788331,1.1329036146618656,0.01678528160134448,0.012606871672016807,4315.319554349517,0.22658781245824128,0.01678528160134448,0.012606871672016807,4315.319554349517,0.22658781245824128,Golden_2
Apple Golden 2/295_100.jpg,0.026551463366486595,0.34522110880341955,143.27930870245737,0.9795781779693418,0.016017508409439583,0.026339613706731387,4338.288527330216,0.3132858978212406,0.030030321168496316,0.008596188927078691,4213.456717531592,1.0637085285972807,0.01652115162974808,0.009346663125378536,4379.622355007535,0.3067041875914491,0.01652115162974808,0.009346663125378536,4379.622355007535,0.3067041875914491,Golden_2
Apple Golden 2/178_100.jpg,0.024748820770638145,0.3183723530147682,161.06307409675549,0.9765659504207125,0.014768648936148062,0.036122388058043325,3833.4317851896963,0.38777235089116524,0.026307895325615994,0.014942558679085942,3686.057181082053,1.02521245168164,0.01597838321829165,0.013232947864624795,3863.685790099332,0.3830583090603718,0.01597838321829165,0.013232947864624795,3863.685790099332,0.3830583090603718,Golden_2
Apple Golden 2/r_142_100.jpg,0.01707824753229117,0.19554055679186214,177.53670817173563,0.9724814635760128,0.012254931142046774,0.0720039079290371,3231.253447975082,0.4560439429863199,0.02133437788440445,0.027422405202789886,3103.543337764138,0.9880749288824449,0.01204512688858577,0.03303834145642778,3310.4302013817232,0.44336506203290826,0.01204512688858577,0.03303834145642778,3310.4302013817232,0.44336506203290826,Golden_2
Apple Golden 2/r_279_100.jpg,0.02071228432477958,0.24299751892642993,163.17996870109525,0.976895265437785,0.013586973469205644,0.024102964670479496,4242.150952134785,0.339215897232877,0.02263300348936944,0.007450959129580198,4108.793097702419,1.0159762311155331,0.013256510011441876,0.01347909122716553,4303.227859281522,0.3296967939218364,0.013256510011441876,0.01347909122716553,4303.227859281522,0.3296967939218364,Golden_2
Apple Golden 2/r_164_100.jpg,0.01897047523016708,0.2411259864762237,160.2961148533715,0.9737760102424684,0.012612219287926291,0.03998912270962264,3341.175762436431,0.40096361578903744,0.021018355172505273,0.0209971595402423,3210.914924566193,0.9979394728379173,0.012453730199081671,0.025640068745053056,3397.190725066543,0.3910185145564219,0.012453730199081671,0.025640068745053056,3397.190725066543,0.3910185145564219,Golden_2
Apple Golden 2/210_100.jpg,0.02751772410140314,0.3415954062325894,154.31156018235157,0.9762999751049367,0.016909258564413342,0.03925806453419792,4008.349047000749,0.31808691290346186,0.03255728080675572,0.012028780573264005,3868.2717425821074,1.0718801093302999,0.018261610254645986,0.012911137984169404,4039.5917207616994,0.31280061747346555,0.018261610254645986,0.012911137984169404,4039.5917207616994,0.31280061747346555,Golden_2
Apple Golden 2/r_287_100.jpg,0.019822626565907362,0.23739354159076648,181.4138259508741,0.9749876876866518,0.012934745027491238,0.022585278371232698,4225.253333383635,0.35993544364802926,0.021599231111296417,0.007903064547546275,4081.404576389331,1.0130059959147224,0.012819624192163872,0.014195197664174401,4300.95024028762,0.34831079289163736,0.012819624192163872,0.014195197664174401,4300.95024028762,0.34831079289163736,Golden_2
Apple Golden 2/185_100.jpg,0.02417911005368763,0.31950393857471604,164.17125944070324,0.9754640182623919,0.015071944998707553,0.03854196777527646,3887.6970273762063,0.35893513464367593,0.029095563188977807,0.013588866129882644,3734.7316291222546,1.0383486320480817,0.016510832340793407,0.011669268409691536,3911.124373061642,0.35533576602349115,0.016510832340793407,0.011669268409691536,3911.124373061642,0.35533576602349115,Golden_2
Apple Golden 2/r_143_100.jpg,0.017120957177959778,0.19795816841252048,171.36660542967928,0.9734047669790449,0.012224934407227458,0.06900291875648798,3252.0785148081663,0.4520572227574783,0.021392394406309648,0.030870957425656324,3128.2814078658207,0.98000559966354,0.011963135274560494,0.033104702324541886,3328.9384918266915,0.4396998947599004,0.011963135274560494,0.033104702324541886,3328.9384918266915,0.4396998947599004,Golden_2
Apple Golden 2/124_100.jpg,0.025926247250608724,0.3489707769018915,128.47356603388573,0.9809941991863786,0.014727504132632926,0.043042696991098583,4335.627459288283,0.2855006850429156,0.026449025381314807,0.011769233405693082,4211.892932091636,1.0815984264987428,0.016282239108023972,0.012449526011557329,4349.017848038954,0.28335068197792423,0.016282239108023972,0.012449526011557329,4349.017848038954,0.28335068197792423,Golden_2
Apple Golden 2/168_100.jpg,0.02431515021461501,0.2966616436699143,154.55188133632865,0.9768549509556942,0.014983141003748675,0.036296762298459795,3840.018935797648,0.3683010293565759,0.025579200525857965,0.014121321577130426,3701.0682602729885,1.031831153809463,0.01530848153177751,0.022491199591789895,3875.2207437760576,0.36226210886646,0.01530848153177751,0.022491199591789895,3875.2207437760576,0.36226210886646,Golden_2
Apple Golden 2/296_100.jpg,0.026691152927765003,0.34789169324497876,143.4941824862231,0.9795431619067753,0.015768176066010504,0.026372553066985868,4321.153739583872,0.31594928217914225,0.028838040734414032,0.008540356663040509,4196.551387995043,1.0655827122565662,0.016375336775373568,0.009164312811236607,4363.329885844392,0.3092633670750323,0.016375336775373568,0.009164312811236607,4363.329885844392,0.3092633670750323,Golden_2
Apple Golden 2/r_305_100.jpg,0.019780308695297077,0.25731566725678123,202.9258352044644,0.972707188767006,0.012923410719763221,0.020730510402742118,3934.439425026545,0.41650694705860286,0.021532579680509617,0.017267003386844143,3801.5639668780454,0.9056841937607555,0.012621824079689961,0.013685777632101152,4051.508884985143,0.39821519052778914,0.012621824079689961,0.013685777632101152,4051.508884985143,0.39821519052778914,Golden_2
Apple Golden 2/119_100.jpg,0.027264874910356313,0.35447429703554917,136.16459141321522,0.9801192415024704,0.01521241603586182,0.04207404664273944,4458.810201509488,0.2733011846792291,0.027999695120553936,0.010979868992038575,4327.558291011278,1.0893652514919974,0.016723002749937085,0.011851345000187882,4473.199669179738,0.27102658058247847,0.016723002749937085,0.011851345000187882,4473.199669179738,0.27102658058247847,Golden_2
Apple Golden 2/r_307_100.jpg,0.020208606667853127,0.25905974957489575,192.823637477037,0.9739268889479414,0.013309263932257127,0.019405928091239623,3958.4986043104223,0.408824483913357,0.022036267629283453,0.016204454231506266,3831.8546575428677,0.908511325674208,0.012773804486007045,0.013915927227548938,4066.3084860352947,0.3926353265715038,0.012773804486007045,0.013915927227548938,4066.3084860352947,0.3926353265715038,Golden_2
Apple Golden 2/r_230_100.jpg,0.02595547124413839,0.35239649832574915,193.29332516840313,0.9733874342597031,0.01566459473479162,0.033884285840263005,3819.10197911268,0.4286361272144432,0.02585203022159365,0.021352126110527517,3657.9827672639335,1.019396198203084,0.015226865069604892,0.020324615474326863,3883.80252911198,0.418740159083864,0.015226865069604892,0.020324615474326863,3883.80252911198,0.418740159083864,Golden_2
Apple Golden 2/118_100.jpg,0.02743292650308324,0.35351344535206697,136.1752738654163,0.9800602462603691,0.015438511391365508,0.044083006697466016,4456.570586312278,0.2709259490296572,0.027575980126140015,0.010041993585195915,4324.461847830465,1.0882055563293807,0.016779629666973984,0.010490698510845673,4469.458563307433,0.2688885416574093,0.016779629666973984,0.010490698510845673,4469.458563307433,0.2688885416574093,Golden_2
Apple Golden 2/133_100.jpg,0.02552833584344005,0.3522141731979421,115.39586310131477,0.9822508230547887,0.014832186674190086,0.03829664481431253,4301.682763125143,0.2617736433334959,0.026266753809931275,0.01788141652679864,4193.132403089068,1.1101578423119955,0.016101174425455136,0.016228279217977884,4317.615892683407,0.25911716436297777,0.016101174425455136,0.016228279217977884,4317.615892683407,0.25911716436297777,Golden_2
Apple Golden 2/250_100.jpg,0.02813287488529374,0.3772691570732808,121.40674967680604,0.981072336683209,0.017350936576159024,0.028447339962832448,4219.703990891909,0.26561991603225404,0.032442514054375156,0.013935216738692583,4106.7828490961,1.1036323617759263,0.017506916571684756,0.01505642270246288,4240.926500954191,0.2619976326261595,0.017506916571684756,0.01505642270246288,4240.926500954191,0.2619976326261595,Golden_2
Apple Golden 2/r_253_100.jpg,0.024431586283942684,0.31905768209720897,110.00442267129407,0.985451564148207,0.015324356401600656,0.029077514216056134,4030.2503321178497,0.42227853976180446,0.026801001009660087,0.0091494322698669,3943.647306380891,0.9926283627907078,0.015061096674255014,0.01568044676291822,4074.241315165624,0.41580093685339614,0.015061096674255014,0.01568044676291822,4074.241315165624,0.41580093685339614,Golden_2
Apple Golden 2/241_100.jpg,0.02817768223840545,0.35909540304945203,137.0113628631697,0.9795559136777233,0.017702341820973282,0.035829622732756965,4201.180937989862,0.30665408799598254,0.03404336062610247,0.015724484428102058,4074.77238862747,1.0648709239725462,0.01797971840966933,0.018748045320964253,4226.684128216125,0.30253271120241326,0.01797971840966933,0.018748045320964253,4226.684128216125,0.30253271120241326,Golden_2
Apple Golden 2/r_11_100.jpg,0.022027930735710712,0.3120810930835033,143.39797237531585,0.979836367849624,0.014098900567872585,0.02078886708393218,4124.103418509307,0.3581647483846491,0.024051035349975474,0.015902272415445968,4023.531282870934,0.9309254520148081,0.013979109843384081,0.011810191108974796,4197.389889915817,0.3476023143985321,0.013979109843384081,0.011810191108974796,4197.389889915817,0.3476023143985321,Golden_2
Apple Golden 3/r_167_100.jpg,0.018514181241359545,0.25538283141156637,233.10702864530265,0.9707812446842364,0.012245374393194067,0.03609992655580637,2706.3924999518817,0.6480996041132137,0.019957827626891585,0.012424769603788877,2513.7672065967035,0.9020060010572084,0.011456063916608653,0.01920349350425335,2787.886597327178,0.6375808500633572,0.011456063916608653,0.01920349350425335,2787.886597327178,0.6375808500633572,Golden_3
Apple Golden 3/r_212_100.jpg,0.018377269204458393,0.19988066268011473,239.08784105599946,0.9632444274855344,0.013237122239142477,0.09281502797416014,3278.4864871763257,0.4585800314836708,0.021251776079323336,0.023795198840555226,3072.351136255977,0.9754085555765957,0.012375816143802475,0.025328402758082104,3340.1746454882013,0.448381058233698,0.012375816143802475,0.025328402758082104,3340.1746454882013,0.448381058233698,Golden_3
Apple Golden 3/r_258_100.jpg,0.02226467506585128,0.2684302879579083,193.89303939579537,0.9699478766095992,0.015191764276731176,0.1319973815028483,3417.3617606938556,0.4363457461977504,0.02412692679259151,0.0669774769681543,3269.35234789926,0.9077457535883674,0.014061116683025964,0.034944336505113166,3506.0782071997505,0.42157260756894516,0.014061116683025964,0.034944336505113166,3506.0782071997505,0.42157260756894516,Golden_3
Apple Golden 3/274_100.jpg,0.022003222006013696,0.30538063174044755,246.76219636660437,0.9650422092484876,0.015209784563675015,0.07256691069400069,3316.4291011528253,0.4991923697507409,0.030223780028027235,0.015775401067468164,3100.872199683821,0.9490585924071764,0.015107975009507441,0.008732094801990819,3383.5741271763613,0.4890934257427674,0.015107975009507441,0.008732094801990819,3383.5741271763613,0.4890934257427674,Golden_3
